Ws1_avg,Ws1_min,Ws1_max,Wa_avg,Ba_avg,Ot_avg,Month,Date_time
3.5599999,0.0,5.1700001,223.94,-0.0099999998,5.8299999,1,2016-01-06 13:20:00+00:00
4.1799998,3.03,5.52,218.78,-0.62,5.8000002,1,2016-01-06 13:30:00+00:00
4.1799998,2.53,6.0500002,218.99001,-0.54000002,5.8000002,1,2016-01-06 13:40:00+00:00
4.5799999,3.0699999,6.4299998,221.61,-0.87,5.7399998,1,2016-01-06 13:50:00+00:00
4.9699998,3.6800001,6.6900001,215.73,-0.99000001,5.54,1,2016-01-06 14:00:00+00:00
2.98,0.0,5.1300001,221.46001,0.23,5.54,1,2016-01-06 14:10:00+00:00
4.3000002,3.3399999,5.4899998,229.78999,-0.91000003,5.21,1,2016-01-06 14:40:00+00:00
4.6599998,3.0999999,6.6500001,223.94,-0.98000002,5.1900001,1,2016-01-06 14:50:00+00:00
4.8499999,3.4000001,6.4499998,220.98,-0.99000001,5.0599999,1,2016-01-06 15:00:00+00:00
4.27,3.0699999,5.6999998,227.02,-0.88,5.1900001,1,2016-01-06 15:10:00+00:00
4.7199998,3.28,6.27,220.37,-0.89999998,5.0900002,1,2016-01-06 15:20:00+00:00
5.1399999,3.21,7.2600002,219.59,-0.97000003,4.9899998,1,2016-01-06 15:30:00+00:00
5.1900001,3.6800001,6.7800002,224.3,-0.99000001,4.8600001,1,2016-01-06 15:40:00+00:00
4.54,3.4300001,6.2800002,229.88,-0.94,4.8000002,1,2016-01-06 15:50:00+00:00
4.4299998,3.0,5.8400002,228.96001,-0.95999998,4.7800002,1,2016-01-06 16:00:00+00:00
4.8200002,3.5599999,6.6500001,223.42,-0.99000001,4.6399999,1,2016-01-06 16:10:00+00:00
4.9400001,3.4000001,6.6199999,220.02,-0.99000001,4.4899998,1,2016-01-06 16:20:00+00:00
4.9099998,3.8099999,6.7199998,212.77,-0.91000003,4.4099998,1,2016-01-06 16:30:00+00:00
5.1399999,3.46,7.02,216.8,-0.98000002,4.4000001,1,2016-01-06 16:40:00+00:00
5.5300002,3.8199999,7.71,221.05,-0.99000001,4.4000001,1,2016-01-06 16:50:00+00:00
5.5999999,4.02,7.1700001,222.92,-0.99000001,4.4499998,1,2016-01-06 17:00:00+00:00
5.3299999,3.9200001,6.8499999,224.53,-0.99000001,4.5100002,1,2016-01-06 17:10:00+00:00
5.8000002,4.0799999,7.3299999,221.38,-0.99000001,4.5999999,1,2016-01-06 17:20:00+00:00
5.7800002,3.8399999,7.27,221.39,-0.99000001,4.6999998,1,2016-01-06 17:30:00+00:00
5.4400001,3.76,7.2199998,218.58,-0.99000001,4.7199998,1,2016-01-06 17:40:00+00:00
5.7600002,4.04,7.7800002,217.19,-0.99000001,4.8000002,1,2016-01-06 17:50:00+00:00
6.2199998,4.3600001,8.75,222.58,-0.99000001,4.9400001,1,2016-01-06 18:00:00+00:00
5.9200001,3.6199999,7.9899998,226.36,-0.99000001,4.9200001,1,2016-01-06 18:10:00+00:00
5.3000002,3.5,7.5599999,226.88,-0.99000001,5.0,1,2016-01-06 18:20:00+00:00
5.1799998,3.5599999,6.9299998,225.13,-0.99000001,5.0,1,2016-01-06 18:30:00+00:00
